시도명,시군구명,관리구역명,관리구역대상지역명,배출장소유형,배출장소,생활쓰레기배출방법,음식물쓰레기배출방법,재활용품배출방법,일시적다량폐기물배출방법,일시적다량폐기물배출장소,생활쓰레기배출요일,음식물쓰레기배출요일,재활용품배출요일,생활쓰레기배출시작시각,생활쓰레기배출종료시각,음식물쓰레기배출시작시각,음식물쓰레기배출종료시각,재활용품배출시작시각,재활용품배출종료시각,일시적다량폐기물배출시작시각,일시적다량폐기물배출종료시각,미수거일,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
경상북도,고령군,없음,쌍림면,거점수거,안림리 수덕사 옆 쉼터,규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,쌍림면,거점수거,안림리 양수장(노인쉼터 앞),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
서울특별시,종로구,없음,없음,문전수거,집앞,규격봉투에 넣어 지정된 요일에 배출,규격봉투에 담아 보관용기에 배출,투명비닐봉투에 담아 배출,주민센터방문 혹은 종로구홈페이지에 신청 후 배출,집앞,일+월+화+수+목+금,일+월+화+수+목+금,일+월+화+수+목+금,19:00,21:00,19:00,21:00,19:00,21:00,19:00,21:00,토+구정연휴+추석연휴,청소행정과,02-2148-2373,2018-08-13,3000000,서울특별시 종로구
경상북도,고령군,없음,개진면,거점수거,인안2 마을공동마당(인안리 100-2),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,개진면,거점수거,인안1 마을회관,규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,개진면,거점수거,생리 131-4,규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,개진면,거점수거,생리 송골마을(생리 377),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,개진면,거점수거,부2 (진두) 마을내(부리 131-1),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,개진면,거점수거,부2 가암 대경식당 앞(부리 370-12),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,개진면,거점수거,부2 독실경로당 옆(독실길 54),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상남도,합천군,삼가면,일부리 장기마을,거점수거,경상남도 합천군 금리 74-1,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 금리 74-1,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,토+일,삼가면 환경개발담당,055-930-4572,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,삼가면,일부리 봉두마을,거점수거,경상남도 합천군 일부리 138,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 일부리 138,화,화,화,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,토+일,삼가면 환경개발담당,055-930-4572,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,삼가면,소오리 원소마을,거점수거,경상남도 합천군 소오리 389-14,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 소오리 389-14,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,토+일,삼가면 환경개발담당,055-930-4572,2020-09-25,5480000,경상남도 합천군
경상남도,합천군,삼가면,소오리 교동마을,거점수거,경상남도 합천군 소오리 45-8,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 소오리 45-8,월+화+수+목+금,월+화+수+목+금,월+화+수+목+금,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,토+일,삼가면 환경개발담당,055-930-4572,2020-09-25,5480000,경상남도 합천군
충청남도,부여군,2권역,"규암면, 은산면, 외산면, 내산면, 구룡면, 홍산면, 옥산면, 남면, 충화면, 양화면, 임천면, 장암면, 세도면",문전수거,집앞,종량제봉투에 넣어 지정장소에 배출,종량제봉투에 넣어 지정장소에 배출,투명한 비닐봉투에 담거나 끈으로 묶어서 지정된 장소에 배출,읍·면사무소에서 배출확인서를 발급 후 개인차량을 이용하여 지정된 장소에 배출,위생매립장,월+화+수+목+금+토,월+화+수+목+금+토,월+화+수+목+금+토,18:00,02:00,18:00,02:00,18:00,02:00,,,일+명절+공휴일,환경위생과,041-830-2307,2018-10-01,4570000,충청남도 부여군
경상남도,통영시,제1구역,도산면,거점수거,마을 내 배출장소,종량제봉투에 담아 지정수거일 전날 야간 배출 ※ 배출시간: 수거일 전날 일몰시~자정,물기를 짜서 음식물 전용 종량제봉투에 담아 지정수거일 전날 야간 배출(수거업체와 협의 시 전용용기 사용가능) ※ 배출시간: 수거일 전날 일몰시~자정,재활용가능물품을 투명한봉투에 담거나 묶어서 지정수거일 전날 야간 배출 ※ 배출시간: 수거일 전날 일몰시~자정,공사장생활폐기물 수집운반업체에 위탁처리하거나 읍면동에 신고 후 본인차량으로 지정장소까지 운반,배출장소 인근 차량진입이 가능한 장소 또는 통영시 환경자원화센터,월+수+금,월+수+금,월+수+금,19:00,00:00,19:00,00:00,19:00,00:00,09:00,18:00,지정수거일 제외일+일요일+법정공휴일 중 일부,자원순환과,055-650-1330,2020-04-01,5330000,경상남도 통영시
경상남도,통영시,제1구역,광도면(죽림신시가지 제외지역),거점수거,마을 내 배출장소,종량제봉투에 담아 지정수거일 전날 야간 배출 ※ 배출시간: 수거일 전날 일몰시~자정,물기를 짜서 음식물 전용 종량제봉투에 담아 지정수거일 전날 야간 배출(수거업체와 협의 시 전용용기 사용가능) ※ 배출시간: 수거일 전날 일몰시~자정,재활용가능물품을 투명한봉투에 담거나 묶어서 지정수거일 전날 야간 배출 ※ 배출시간: 수거일 전날 일몰시~자정,공사장생활폐기물 수집운반업체에 위탁처리하거나 읍면동에 신고 후 본인차량으로 지정장소까지 운반,배출장소 인근 차량진입이 가능한 장소 또는 통영시 환경자원화센터,화+목+토,화+목+토,화+목+토,19:00,00:00,19:00,00:00,19:00,00:00,09:00,18:00,지정수거일 제외일+일요일+법정공휴일 중 일부,자원순환과,055-650-1330,2020-04-01,5330000,경상남도 통영시
충청남도,논산시,없음,없음,문전수거,집앞,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,투명한 봉투에 담거나 끈으로 묶어서 지정된 요일에 배출,읍·면·동주민센터에서 공사장 생활폐기물 처리신고서 작성 후 개인차량을 이용하여 지정된 장소에 배출,논산시환경자원화센터,일+월+화+수+목+금,일+월+화+수+목+금,월,19:00,23:59,19:00,23:59,19:00,23:59,09:00,18:00,일요일+설날+추석+근로자의날,환경과,041-746-5514,2020-03-03,4540000,충청남도 논산시
경상북도,고령군,없음,쌍림면,거점수거,산주리 웃마 마을회관 앞(산주리 340-1),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경상북도,고령군,없음,쌍림면,거점수거,산주리 아랫마 백종정 댁 앞(산주리 463-1),규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
경기도,광주시,5권역,목현동+탄벌동+회덕동+남한산성면+남종면,거점수거,"집앞, 거점배출장소",시장이 제작하여 공급하는 규격봉투(종량제봉투)에 담아 묶은 후 지정된 장소 또는 용기에 배출,물기를 제거한 후 규격봉투(종량제봉투)에 담아 묶은 후 지정된 장소 또는 용기에 배출,"재활용품 안에 있는 내용물, 불순물 제거 및 압착 후 투명한 비닐봉투에 따라 시장이 지정하는 요일 및 장소 또는 용기에 배출",시청 자원순환과에 문의 후 안내에 따라 대형폐기물 스티커(수수료)를 부착하여 배출,폐기물 발생장소 및 시장이 지정한 배출지,월+화+수+목+금+토,월+화+수+목+금+토,월+화+수+목+금+토,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,일요일,자원순환과 및 각 읍면동,031-760-4687,2020-04-07,5540000,경기도 광주시
경상남도,합천군,삼가면,외토리 토동마을,거점수거,경상남도 합천군 외토리 577-2,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 외토리 577-2,금,금,금,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,토+일,삼가면 환경개발담당,055-930-4572,2020-09-25,5480000,경상남도 합천군
경기도,광주시,4권역,직동+삼동+중대동+장지동+송정동,거점수거,"집앞, 거점배출장소",시장이 제작하여 공급하는 규격봉투(종량제봉투)에 담아 묶은 후 지정된 장소 또는 용기에 배출,물기를 제거한 후 규격봉투(종량제봉투)에 담아 묶은 후 지정된 장소 또는 용기에 배출,"재활용품 안에 있는 내용물, 불순물 제거 및 압착 후 투명한 비닐봉투에 따라 시장이 지정하는 요일 및 장소 또는 용기에 배출",시청 자원순환과에 문의 후 안내에 따라 대형폐기물 스티커(수수료)를 부착하여 배출,폐기물 발생장소 및 시장이 지정한 배출지,월+화+수+목+금+토,월+화+수+목+금+토,월+화+수+목+금+토,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,일요일,자원순환과 및 각 읍면동,031-760-4687,2020-04-07,5540000,경기도 광주시
경상북도,고령군,없음,쌍림면,거점수거,안림리 안림(구)다리,규격봉투에 넣어 지정된 장소에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,종류별 구분하여 투명비닐봉투에 담아 쓰레기배출장소 배출,대형폐기물 수수료 수납필증 스티커 발부 후 배출 또는 군청(환경과)에 문의하여 업체를 통하여 배출,군청(환경과)에 문의 후 배출,월+수+금+일,월+수+금+일,화+목,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,명절 연휴+법정공휴일+일요일,환경과,054-950-6524,2019-05-20,5200000,경상북도 고령군
